Nome,Região,Período,Resultado,Distrito
010103 ATENDIMENTO DA POPULACAO EM SITUACAO DE RUA,SE DISTRITO,2021,161005,SE
010103 ATENDIMENTO DA POPULACAO EM SITUACAO DE RUA,SE DISTRITO,2015,94613,SE
010103 ATENDIMENTO DA POPULACAO EM SITUACAO DE RUA,SE DISTRITO,2009,104198,SE
010103 ATENDIMENTO DA POPULACAO EM SITUACAO DE RUA,SE DISTRITO,2011,54883,SE
010103 ATENDIMENTO DA POPULACAO EM SITUACAO DE RUA,SE DISTRITO,2000,57317,SE
010103 ATENDIMENTO DA POPULACAO EM SITUACAO DE RUA,SE DISTRITO,2019,2924,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2021,260,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2022,320,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2013,216,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2019,254,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2024,429,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2015,255,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2016,233,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2017,242,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2023,418,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2018,238,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2020,246,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2025,500,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BELA VISTA DISTRITO,2014,267,BELA VISTA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2019,467,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2018,679,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2023,691,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2015,229,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2025,849,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2017,313,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2024,673,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2014,182,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2021,489,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2022,484,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2016,275,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2013,148,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,BOM RETIRO DISTRITO,2020,445,BOM RETIRO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2025,485,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2020,187,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2023,392,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2013,138,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2021,202,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2024,441,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2016,145,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2015,152,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2014,164,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2022,229,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2017,167,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2019,177,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CAMBUCI DISTRITO,2018,150,CAMBUCI
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2020,71,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2014,27,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2023,129,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2025,65,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2022,148,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2019,68,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2018,39,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2013,24,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2024,131,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2016,23,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2017,58,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2021,62,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,CONSOLACAO DISTRITO,2015,26,CONSOLACAO
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2014,222,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2022,382,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2023,479,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2024,478,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2025,512,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2018,252,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2019,277,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2016,174,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2013,202,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2020,299,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2017,223,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2015,181,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,LIBERDADE DISTRITO,2021,337,LIBERDADE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2023,669,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2013,172,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2019,455,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2014,256,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2015,316,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2016,396,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2025,891,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2022,522,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2018,287,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2017,516,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2024,763,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2020,421,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,REPUBLICA DISTRITO,2021,418,REPUBLICA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2016,340,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2017,473,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2024,564,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2025,651,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2023,587,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2014,265,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2019,355,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2022,433,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2020,402,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2015,302,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2013,228,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2021,388,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SANTA CECILIA DISTRITO,2018,386,SANTA CECILIA
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2013,234,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2016,254,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2024,638,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2019,307,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2023,473,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2018,289,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2025,860,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2017,321,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2015,237,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2014,692,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2021,340,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2020,337,SE
010201 QUANTIDADE DE FAMILIAS EM SITUACAO DE POBREZA RENDA POR PESSOA DE ATE DE SALARIOMINIMO,SE DISTRITO,2022,364,SE
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2022,831,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2015,357,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2024,795,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2021,721,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2020,640,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2023,916,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2019,613,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2013,296,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2025,778,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2018,506,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2016,477,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2017,528,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BELA VISTA DISTRITO,2014,401,BELA VISTA
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2023,1242,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2015,326,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2021,1010,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2022,1013,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2020,972,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2018,1316,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2014,202,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2013,105,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2017,634,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2016,482,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2019,1011,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2025,1226,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,BOM RETIRO DISTRITO,2024,1217,BOM RETIRO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2016,272,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2024,828,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2022,560,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2017,316,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2015,219,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2014,200,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2018,308,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2020,525,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2021,556,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2013,137,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2023,788,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2019,395,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CAMBUCI DISTRITO,2025,811,CAMBUCI
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CONSOLACAO DISTRITO,2025,118,CONSOLACAO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CONSOLACAO DISTRITO,2013,21,CONSOLACAO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CONSOLACAO DISTRITO,2023,277,CONSOLACAO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CONSOLACAO DISTRITO,2019,125,CONSOLACAO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CONSOLACAO DISTRITO,2024,275,CONSOLACAO
010202 QUANTIDADE DE FAMILIAS EM SITUACAO DE BAIXA RENDA RENDA POR PESSOA DE ATE SALARIO MINIMO,CONSOLACAO DISTRITO,2018,79,CONSOLACAO
