Nome,Região,Período,Resultado
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA-BRASILANDIA (SUBPREFEITURA),2009,20652
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA-BRASILANDIA (SUBPREFEITURA),2016,20672
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA-BRASILANDIA (SUBPREFEITURA),2021,24708
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA-BRASILANDIA (SUBPREFEITURA),2015,24708
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA-BRASILANDIA (SUBPREFEITURA),2023,24720
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA-BRASILANDIA (SUBPREFEITURA),2018,24708
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA-BRASILANDIA (SUBPREFEITURA),2022,24720
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2016,1865
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2008,1668
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2015,1915
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2009,1519
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2021,1915
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2010,1723
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2012,1553
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2014,1909
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2023,1927
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2013,1559
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2024,1927
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2017,1915
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2011,1723
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2018,1915
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2020,1915
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2022,1927
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,FREGUESIA DO O (DISTRITO),2019,1915
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2016,17778
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2017,17289
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2022,19789
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2012,19388
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2010,19564
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2021,17289
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2020,17289
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2008,12572
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2015,17289
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2019,17289
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2011,19623
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2014,17289
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2023,19789
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2009,19617
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2018,17289
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2013,17289
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GRAJAU (DISTRITO),2024,19758
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2008,1762
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2013,749
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2020,1061
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2016,1061
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2011,1762
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2017,1061
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2014,811
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2021,1061
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2009,1762
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2022,1061
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2023,1061
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2010,1762
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2015,1011
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2024,1061
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2019,1061
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2018,1061
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (DISTRITO),2012,749
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2023,5054
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2022,5054
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2008,6038
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2014,5663
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2015,6004
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2012,5623
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2024,5054
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2019,5054
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2016,4991
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2021,5054
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2009,6393
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2010,6393
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2020,5054
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2018,5054
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2017,5054
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2013,5623
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,GUAIANASES (SUBPREFEITURA),2011,6393
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2009,2811
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2020,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2010,3211
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2012,2811
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2024,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2019,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2023,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2021,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2018,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2008,1945
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2015,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2011,3211
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2014,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2013,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2022,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2017,3456
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IGUATEMI (DISTRITO),2016,4101
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2019,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2017,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2016,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2020,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2011,540
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2014,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2008,29
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2010,600
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2013,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2021,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2012,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2009,600
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2018,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2024,1358
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2023,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2015,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (DISTRITO),2022,1338
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2019,26110
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2023,26195
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2008,27437
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2017,26110
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2014,26110
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2020,26110
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2010,27579
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2016,26110
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2018,26110
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2013,26410
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2009,27380
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2011,27185
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2012,26705
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2015,26110
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2024,26215
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2022,26195
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,IPIRANGA (SUBPREFEITURA),2021,26110
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2021,325
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2008,892
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2009,1127
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2017,325
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2014,285
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2022,325
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2018,325
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2016,325
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2010,285
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2020,325
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2019,325
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2015,325
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2023,325
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2024,75
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2013,285
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2011,285
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM BIBI (DISTRITO),2012,285
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2010,5352
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2019,4808
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2022,4808
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2021,4688
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2024,4878
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2018,4688
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2016,4479
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2011,5352
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2020,4808
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2017,4808
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2014,4799
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2013,4799
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2015,4799
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2009,5552
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2012,4952
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2023,4878
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (DISTRITO),2008,5582
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2019,8064
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2011,9781
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2016,8118
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2013,8075
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2024,8134
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2021,8064
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2009,9700
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2022,8064
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2012,8228
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2010,9781
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2017,8064
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2020,8064
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2023,8134
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2015,7975
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2018,8064
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2014,8075
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAIM PAULISTA (SUBPREFEITURA),2008,9749
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2017,4146
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2021,4146
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2019,4146
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2022,4146
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2012,3039
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2008,3182
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2010,3432
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2024,4146
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2018,4146
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2016,2241
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2014,3045
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2020,4146
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2013,3045
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2023,4146
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2011,3432
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2015,3045
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (DISTRITO),2009,3432
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2010,10575
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2013,10150
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2011,10575
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2019,11593
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2016,11347
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2022,11999
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2009,10490
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2021,11593
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2024,12015
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2014,10150
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2012,10140
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2023,12039
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2015,10235
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2008,11200
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2017,11593
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2020,11593
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,ITAQUERA (SUBPREFEITURA),2018,11593
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2017,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2020,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2008,16785
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2019,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2015,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2016,12422
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2010,14478
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2024,12983
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2011,14488
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2022,13214
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2009,16039
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2012,13376
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2013,13576
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2018,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2023,13214
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2014,13576
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (DISTRITO),2021,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2014,13576
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2008,16785
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2021,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2016,12422
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2019,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2013,13576
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2009,16039
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2022,13214
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2018,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2010,14478
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2023,13214
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2011,14488
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2017,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2015,13414
110107 NUMERO ESTIMADO DE DOMICILIOS EM FAVELAS,JABAQUARA (SUBPREFEITURA),2024,12983
